site.id	extra	term.x	estimate.x	std.error.x	statistic.x	p.value.x	deviance.x	df.residual.x	AIC.x	BIC.x	nobs.x	dispersion_parameter.x	term.y	estimate.y	std.error.y	statistic.y	p.value.y	deviance.y	df.residual.y	AIC.y	BIC.y	nobs.y	dispersion_parameter.y	term	estimate	std.error	statistic	p.value	deviance	df.residual	AIC	BIC	nobs	dispersion_parameter	RT.R_diff	RT.R_lwr	RT.R_upr	RT.R_p_value_adjusted	T.R_diff	T.R_lwr	T.R_upr	T.R_p_value_adjusted	T.RT_diff	T.RT_lwr	T.RT_upr	T.RT_p_value_adjusted	pop1	pop2	pst	rank	Chr.x	Start.x	End.x	Strand.x	Peak.Score.x	Focus.Ratio.Region.Size.x	Annotation.x	extra.x	Detailed.Annotation.x	Distance.to.TSS.x	Nearest.PromoterID.x	Entrez.ID.x	Nearest.Unigene.x	Nearest.Refseq.x	Nearest.Ensembl.x	Gene.Name.x	Gene.Alias.x	Gene.Description.x	Gene.Type.x	category.x	loci.id.x	Rr	Rr.var	T	T.var	RT	RT.var	type	n_cpgs.x	Annotation.y	category.y	region	n_cpgs.y	RU_13_R_VN96102_BL_ADL_M	RU_13_R_VN96106_BL_ADL_M	RU_13_R_VN96110_BL_ADL_M	RU_13_R_VN96113_BL_ADL_F	RU_13_R_VN96116_BL_ADL_M	RU_13_R_VN96117_BL_ADL_F	RU_13_R_VN96118_BL_ADL_F	RU_13_R_VN96122_BL_ADL_F	RU_13_R_VN96123_BL_ADL_M	RU_13_R_VN96124_BL_ADL_F	RU_13_R_VN96298_BL_ADL_F	RU_13_R_VN96300_BL_ADL_F	RU_13_RT_VN96011_BL_ADL_F	RU_13_RT_VN96022_BL_ADL_M	RU_13_RT_VN96023_BL_ADL_M	RU_13_RT_VN96026_BL_ADL_M	RU_13_RT_VN96034_BL_ADL_M	RU_13_RT_VN96035_BL_ADL_F	RU_13_RT_VN96037_BL_ADL_M	RU_13_RT_VN96053_BL_ADL_F	RU_13_RT_VN96054_BL_ADL_F	RU_13_RT_VN96055_BL_ADL_F	RU_13_RT_VN96056_BL_ADL_M	RU_13_RT_VN96076_BL_ADL_F	RU_13_RT_VN96078_BL_ADL_F	RU_13_RT_VN96091_BL_ADL_M	RU_13_RT_VN96136_BL_ADL_M	RU_13_RT_VN96137_BL_ADL_F	RU_13_RT_VN96138_BL_ADL_M	RU_13_RT_VN96141_BL_ADL_M	RU_13_RT_VN96144_BL_ADL_M	RU_13_RT_VN96145_BL_ADL_F	RU_13_RT_VN96151_BL_ADL_M	RU_13_RT_VN96152_BL_ADL_M	RU_13_RT_VN96153_BL_ADL_F	RU_13_RT_VN96154_BL_ADL_M	RU_13_RT_VN96158_BL_ADL_M	RU_13_RT_VN96159_BL_ADL_M	RU_13_RT_VN96161_BL_ADL_M	RU_13_RT_VN96163_BL_ADL_M	RU_13_RT_VN96165_BL_ADL_F	RU_13_RT_VN96166_BL_ADL_M	RU_13_RT_VN96171_BL_ADL_F	RU_13_RT_VN96180_BL_ADL_M	RU_13_RT_VN96182_BL_ADL_M	RU_13_RT_VN96190_BL_ADL_F	RU_13_RT_VN96194_BL_ADL_M	RU_13_RT_VN96198_BL_ADL_M	RU_13_RT_VN96200_BL_ADL_M	RU_13_T_NB019_BL_ADL_M	RU_13_T_NB027_BL_ADL_M	RU_13_T_NB028_BL_ADL_F	RU_13_T_NB029_BL_ADL_F	RU_13_T_NB031_BL_ADL_F	RU_13_T_NB033_BL_ADL_F	RU_13_T_NB038_BL_ADL_M	RU_13_T_NB040_BL_ADL_F	RU_13_T_NB041_BL_ADL_F	RU_17_T_NB022_BL_ADL_M	RU_17_T_NB030_BL_ADL_F	Chr.y	Start.y	End.y	Strand.y	Peak.Score.y	Focus.Ratio.Region.Size.y	Annotation	extra.y	Detailed.Annotation.y	Distance.to.TSS.y	Nearest.PromoterID.y	Entrez.ID.y	Nearest.Unigene.y	Nearest.Refseq.y	Nearest.Ensembl.y	Gene.Name.y	Gene.Alias.y	Gene.Description.y	Gene.Type.y	category	loci.id.y
chr02_96185602	meth	all_vcf	0.514976586510912	0.199749028105545	2.57811810848363	0.0184246939019175	0.330459086826712	19	NA	NA	23	0.0173925835171954	chr02_96185602.local	-0.788419161819719	0.309682866826696	-2.54589209244479	0.0197301829606256	0.330459086826712	19	NA	NA	23	0.0173925835171954	chr02_96185602.snp	0.244487872026576	0.171463295401746	1.42589043009893	0.170123793098758	0.330459086826712	19	NA	NA	23	0.0173925835171954	-0.0211605655373713	-0.0907092632130614	0.0483881321383187	0.728303290425908	-0.104709863949039	-0.176965742129224	-0.0324539857688546	0.003961135944619	-0.0835492984116677	-0.159433148788917	-0.007665448034418	0.0291801577253483	rustica.r	tytleri	0.246595368830199	171	chr02	96185603	96185602	+	1	NA	intron 	XM_040059921.1, intron 6 of 8)	mRNA-intron (XM_040059868.1, intron 6 of 9)	57141	XM_040059893.1	NFATC1	XM_040059893	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr02_96185602	0.34500937469086	0.00345865581222439	0.240299510741821	0.00225132730731212	0.323848809153489	0.00433023114285639	rustica dominant	1	intron 	opensea_intron	opensea	1	0.334862385321101	0.365638766519824	NA	0.391089108910891	0.298507462686567	0.228971962616822	0.358490566037736	0.450643776824034	0.370967741935484	0.319526627218935	0.331395348837209	NA	0.214953271028037	0.43030303030303	0.227272727272727	0.273684210526316	0.326797385620915	0.209090909090909	0.308108108108108	0.314009661835749	0.331395348837209	NA	0.266990291262136	NA	NA	0.257894736842105	NA	NA	0.291666666666667	0.361111111111111	0.278260869565217	0.416666666666667	0.506666666666667	0.255060728744939	NA	0.265402843601896	NA	0.281767955801105	NA	0.241379310344828	0.365591397849462	0.409090909090909	0.287128712871287	0.269565217391304	0.32258064516129	NA	0.343373493975904	NA	0.423255813953488	0.216867469879518	0.206730769230769	NA	0.305164319248826	0.303418803418803	0.236686390532544	0.232673267326733	0.338541666666667	0.24822695035461	0.180555555555556	NA	chr02	96185603	96185602	+	1	NA	intron 	XM_040059921.1, intron 6 of 8)	mRNA-intron (XM_040059868.1, intron 6 of 9)	57141	XM_040059893.1	NFATC1	XM_040059893	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr02_96185602
chr26_3717169_3719169	meth	all_vcf	-0.0966228374414076	0.209402415673775	-0.461421789860986	0.647824300491032	0.840222124733126	30	NA	NA	34	0.0280074041577709	chr26_3717169_3719169.local	-6.64018649472174	2.78130275630682	-2.3874374983682	0.023468343912609	0.840222124733126	30	NA	NA	34	0.0280074041577709	chr26_3717169_3719169.snp	0.0147262982609055	0.16130643347167	0.0912939300929486	0.927865913422131	0.840222124733126	30	NA	NA	34	0.0280074041577709	0.0315537423827489	-0.0378626364916985	0.100970121257196	0.507200744859033	0.0884769065453137	0.0169879419463126	0.159965871144315	0.0129423938213203	0.0569231641625648	-0.0175666315448463	0.131412959869976	0.160022234286488	rustica.r	tytleri	0.244980297469487	178	chr26	3718885	3718884	+	1	NA	Intergenic	NA	Intergenic	10480	XM_040085409.1	LOC120762713	XM_040085409	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr26_3718884	0.197377480396189	0.00227372362177273	0.285854386941503	0.00475144745349784	0.228931222778938	0.00635347200750464	other	4	Intergenic	shore_Intergenic	shore	4	0.19732946298984	0.160727556858673	0.225862425423829	0.192818309071653	0.184699694630167	0.214127352799228	0.131743421052632	0.117340720966573	0.251235909822866	0.270506037172704	0.250166174902579	0.171972699063526	0.24390638651936	0.231859935847728	0.305392480361794	0.28622436125994	0.271110234040944	0.386186055653064	0.170485285047141	0.337784679089027	0.233484848484849	0.324345013727954	0.157914705782219	0.214233773229195	0.179826647640188	0.191892249072286	0.161836870026525	0.238365800865801	0.160054363646949	0.364201547426582	0.239009149217129	0.36236559139785	NA	0.250005997675901	0.234253910121172	0.287923292640274	0.178823572261072	0.181703101915941	0.229871810463428	0.250925074365202	0.1353881777531	0.298157051282051	0.378844616204691	0.168695242345312	0.133144199896127	0.345877661277926	0.35911693681644	0.385866589665625	0.271108948201123	0.308403281877623	0.41066542732894	0.329607142857143	0.282697774891965	0.285368072169059	0.155024285190616	0.298966563527585	0.248330988731858	0.266893291299013	0.239152170935488	0.262804763695107	chr26	3718885	3718884	+	1	NA	Intergenic	NA	Intergenic	10480	XM_040085409.1	LOC120762713	XM_040085409	NA	NA	NA	NA	NA	mRNA	shore_Intergenic	chr26_3718884
chr28_4111402	meth	all_vcf	-0.12469861806921	0.238398962029975	-0.523066950490878	0.604901629383532	1.01974641212501	29	NA	NA	33	0.0351636693836209	chr28_4111402.local	-9.28198655927295	2.32801307526365	-3.98708523500099	0.000414338520401744	1.01974641212501	29	NA	NA	33	0.0351636693836209	chr28_4111402.snp	0.382608460495365	0.190251545968953	2.01106623626492	0.0536959955582231	1.01974641212501	29	NA	NA	33	0.0351636693836209	0.0549892174784973	-0.0201178014708607	0.130096236427855	0.183148142510049	0.0995092715764458	0.0196357772491343	0.179382765903757	0.0125113039656169	0.0445200540979486	-0.0370176500968756	0.126057758292773	0.377699235181264	rustica.r	tytleri	0.241200470817496	192	chr28	4111403	4111402	+	1	NA	intron 	XM_040086962.1, intron 13 of 26)	mRNA-intron (XM_040086962.1, intron 13 of 26)	10205	XM_040086962.1	ATP8B3	XM_040086962	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr28_4111402	0.647279091523254	0.00489330248126896	0.7467883630997	0.00504078518624204	0.702268309001751	0.00446689214167453	other	1	intron 	opensea_intron	opensea	1	0.648936170212766	0.597826086956522	0.68	0.780821917808219	0.666666666666667	0.533333333333333	0.67948717948718	0.676190476190476	0.546666666666667	0.6875	NA	0.622641509433962	0.75	NA	0.75	0.808219178082192	0.684210526315789	0.651162790697674	0.816666666666667	0.590909090909091	0.660377358490566	0.215686274509804	0.764044943820225	0.62037037037037	0.75	0.72972972972973	0.776699029126214	0.706896551724138	0.813953488372093	0.75	0.673469387755102	0.789473684210526	NA	0.53448275862069	0.609375	0.555555555555556	0.694444444444444	0.746666666666667	0.673076923076923	0.801980198019802	0.650793650793651	0.673469387755102	0.7	0.729166666666667	0.688888888888889	0.5625	0.573170731707317	0.75	0.742424242424242	0.692307692307692	0.864864864864865	0.697916666666667	NA	0.69047619047619	0.795180722891566	0.716417910447761	0.758620689655172	0.785714285714286	0.69047619047619	0.826666666666667	chr28	4111403	4111402	+	1	NA	intron 	XM_040086962.1, intron 13 of 26)	mRNA-intron (XM_040086962.1, intron 13 of 26)	10205	XM_040086962.1	ATP8B3	XM_040086962	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr28_4111402
chr07_30345026_30346420	meth	all_vcf	0.487257827614688	0.264330944111404	1.84336279376103	0.0748553499182582	1.00040641235005	31	NA	NA	35	0.032271174591937	chr07_30345026_30346420.local	-9.48158794961614	3.27817996140945	-2.89233295951805	0.00693413229104365	1.00040641235005	31	NA	NA	35	0.032271174591937	chr07_30345026_30346420.snp	-0.100919329537008	0.126375870944443	-0.798564858804207	0.430618514059831	1.00040641235005	31	NA	NA	35	0.032271174591937	-0.0351798703465839	-0.0981285724949746	0.0277688318018068	0.362307484804059	-0.0747365017348998	-0.13768520388329	-0.0117877995865091	0.0175352149075136	-0.0395566313883159	-0.106851624640133	0.0277383618635009	0.326806161959639	rustica.r	tytleri	0.240485112144328	196	chr07	30346387	30346386	+	1	NA	intron 	XM_040070522.1, intron 14 of 17)	mRNA-intron (XM_040070522.1, intron 14 of 17)	-17265	XR_005701798.1	LOC120755501	XR_005701798	NA	NA	NA	NA	NA	lnc_RNA	island_intron 	chr07_30346386	0.888438819397366	0.000812822958753254	0.813702317662466	0.00340019750405645	0.853258949050782	0.00667016964729223	other	4	intron 	island_intron	island	4	0.866620354836004	0.909787070152309	0.91044776119403	0.878746061037728	0.909254421610744	0.884285714285714	0.867963639817919	0.892422666703465	0.819539007092199	0.921246105509029	0.915172777706471	0.885780252822778	0.805681818181818	0.927787414140012	0.8445335994623	0.798131154161632	0.774668529180237	0.705835196075811	0.86559628197598	0.766061312456017	0.756970073299432	0.912698412698413	0.781484470944956	0.840836352657005	0.888599115273694	0.940100560608018	0.790493722961886	0.646091613200072	0.864742060787788	0.819292127219371	0.891515261844174	0.74119899748216	NA	0.906191708020976	0.904095437906739	0.901673713360357	0.921295279376376	0.733867158624542	0.899227039836148	0.850028809678073	0.833547008547008	0.788780663780664	0.889559186878646	0.873169551300481	NA	0.912840600263547	0.907278617655725	0.888463480335497	0.921753842264082	0.905723024884553	0.87271298762235	0.717694002794672	0.815339743932667	0.860584342211461	0.787132234337521	0.786949564772146	0.683851609383525	0.895701567700832	0.764606844947225	0.8125781134596	chr07	30346387	30346386	+	1	NA	intron 	XM_040070522.1, intron 14 of 17)	mRNA-intron (XM_040070522.1, intron 14 of 17)	-17265	XR_005701798.1	LOC120755501	XR_005701798	NA	NA	NA	NA	NA	lnc_RNA	island_intron 	chr07_30346386
chr18_748181	meth	all_vcf	-0.58363022473088	0.444133954209244	-1.31408603012576	0.199481736039938	4.54110308927208	28	NA	NA	32	0.162182253188288	chr18_748181.local	-18.3283850516864	8.67192572033281	-2.11353113976892	0.0435960825047262	4.54110308927208	28	NA	NA	32	0.162182253188288	chr18_748181.snp	0.291010423279036	0.273951364105985	1.06227039324561	0.297189543234213	4.54110308927208	28	NA	NA	32	0.162182253188288	0.0827950977474616	-0.0623961905875112	0.227986386082434	0.3490310409838	0.158181526686909	0.00865521834063768	0.307707835033181	0.0364912059693763	0.0753864289394477	-0.0804164173330353	0.231189275211931	0.46463414057661	rustica.r	tytleri	0.233699130273505	237	chr18	748182	748181	+	1	NA	intron 	XM_040081626.1, intron 6 of 7)	mRNA-intron (XM_040081624.1, intron 1 of 2)	19892	XM_040081624.1	STX8	XM_040081624	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr18_748181	0.591639243610706	0.0190664375159473	0.749820770297615	0.00817687050326436	0.674434341358167	0.027857838653556	other	1	intron 	opensea_intron	opensea	1	0.678787878787879	0.5	0.535483870967742	0.592857142857143	0.582781456953642	0.468085106382979	0.737931034482759	0.706896551724138	0.691666666666667	0.705035971223022	0.253086419753086	0.647058823529412	0.37037037037037	0.458646616541353	0.537414965986395	0.605442176870748	0.618421052631579	0.695876288659794	0.6	0.656084656084656	0.252173913043478	0.278195488721804	0.737588652482269	0.821192052980132	NA	0.609929078014184	0.707964601769911	0.398601398601399	0.572649572649573	0.748251748251748	0.299319727891156	0.573426573426573	NA	0.869565217391304	0.878048780487805	0.664	0.871428571428571	0.671641791044776	0.678947368421053	0.553846153846154	0.342657342657343	0.702127659574468	0	0.717647058823529	0.845070422535211	0.618556701030928	0.685714285714286	0.521739130434783	0.629032258064516	0.676056338028169	0.8125	0.819548872180451	0.720238095238095	0.593548387096774	0.748344370860927	0.775862068965517	0.783783783783784	0.835294117647059	0.701298701298701	0.900990099009901	chr18	748182	748181	+	1	NA	intron 	XM_040081626.1, intron 6 of 7)	mRNA-intron (XM_040081624.1, intron 1 of 2)	19892	XM_040081624.1	STX8	XM_040081624	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr18_748181
chr07_15570105_15570754	meth	all_vcf	-0.126647380927915	0.150121953721721	-0.843629980746715	0.405138671974908	0.715275423170762	32	NA	NA	36	0.0223523569740863	chr07_15570105_15570754.local	-5.53891232111759	2.37496365138297	-2.33220930261068	0.026142127724057	0.715275423170762	32	NA	NA	36	0.0223523569740863	chr07_15570105_15570754.snp	0.0583627153752977	0.0841261555108931	0.693752317823922	0.49284318916675	0.715275423170762	32	NA	NA	36	0.0223523569740863	0.00755834513679365	-0.0624189925131923	0.0775356827867796	0.961444891825286	0.0877110476586159	0.0156443755690166	0.159777719748215	0.0146286969758622	0.0801527025218223	0.00506094939070674	0.155244455652938	0.0346173145509051	rustica.r	tytleri	0.217181337616159	354	chr07	15570106	15570105	+	1	NA	Intergenic	NA	Intergenic	-3552	XR_005701737.1	LOC120755326	XR_005701737	NA	NA	NA	NA	NA	lnc_RNA	island_Intergenic	chr07_15570105	0.432554407296578	0.00522167322282724	0.520265454955194	0.00117953585675022	0.440112752433371	0.00614218844198258	rustica dominant	45	Intergenic	island_Intergenic	island	45	0.43203604995463	0.293602887547957	0.345633445702036	0.549937893185702	0.500925768018602	0.442329198694552	0.47288088877579	0.483390746470138	0.416368279556722	0.356184365537546	0.424174789175515	0.473188574939742	0.546453439958225	0.482366388277798	0.294456557609111	0.394307757356427	0.454311750683454	0.356901586315322	0.448666823919929	0.486684898995189	0.348213512208826	0.458247843564957	0.31973105231331	0.409673802438323	0.528423087607754	0.562880441553058	0.28812814951951	0.350837650285217	0.452042722299477	0.519465166776358	0.39049627531033	0.463466031052538	NA	0.337953696989658	0.337806481666217	0.492609572376922	0.538168543266594	0.521381916767839	0.408855581797803	0.379178832207035	0.44355455664346	0.559757434519302	0.476920501131129	0.425730089132284	0.404506647804185	0.531651284410294	0.383194488232077	0.377470478159547	0.407628325595459	0.497042153703025	0.493000374483209	0.545279161522858	0.478148267162759	0.552657610044796	0.519049622208984	0.562402690747043	0.492567918937599	0.46606860723047	0.47925102301327	0.555558191710799	chr07	15570106	15570105	+	1	NA	Intergenic	NA	Intergenic	-3552	XR_005701737.1	LOC120755326	XR_005701737	NA	NA	NA	NA	NA	lnc_RNA	island_Intergenic	chr07_15570105
chr04A_2141428	meth	all_vcf	-0.117602925276581	0.343239298003366	-0.342626633840242	0.734633935525865	2.26005723666511	26	NA	NA	30	0.0869252783332735	chr04A_2141428.local	12.581707489301	3.74337056778783	3.36106384913322	0.0024098298452758	2.26005723666511	26	NA	NA	30	0.0869252783332735	chr04A_2141428.snp	0.0897912580906259	0.224035439748831	0.400790420441034	0.691849064597752	2.26005723666511	26	NA	NA	30	0.0869252783332735	0.0779772394597809	-0.0163117542725059	0.172266233192068	0.119559539688954	0.123101930222342	0.0225895251814759	0.223614335263208	0.0140691962710852	0.0451246907625611	-0.0593308646304722	0.149580246155594	0.539738025783072	rustica.r	tytleri	0.215767360437772	366	chr04A	2141429	2141428	+	1	NA	Intergenic	NA	Intergenic	-9524	XM_040084063.1	LOC120762056	XM_040084063	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr04A_2141428	0.534375935693883	0.00620907265239233	0.657477865916225	0.00658347467706296	0.612353175153664	0.0109554309179151	other	1	Intergenic	opensea_Intergenic	opensea	1	0.484848484848485	0.578125	0.5	0.393939393939394	0.621621621621622	0.486486486486487	0.5	0.58	0.573033707865168	0.681318681318681	0.557692307692308	0.455445544554455	0.571428571428571	0.604651162790698	0.166666666666667	0.53125	0.694444444444444	0.565217391304348	0	0	0.584415584415584	0.612903225806452	0.688524590163934	0.529411764705882	0.723076923076923	0.690909090909091	0.483870967741935	0.564516129032258	0.476190476190476	0.661764705882353	0.6125	0.377777777777778	NA	0.366197183098592	0.4625	0.564814814814815	0.649350649350649	0.757575757575758	0.551282051282051	0.51063829787234	0.637931034482759	0.425	NA	0.547368421052632	0.63265306122449	0.552941176470588	0.615384615384615	NA	0.569444444444444	NA	0.72	0.724137931034483	0.614457831325301	0.623762376237624	0.577464788732394	0.533333333333333	0.794871794871795	0.523809523809524	0.76	0.706666666666667	chr04A	2141429	2141428	+	1	NA	Intergenic	NA	Intergenic	-9524	XM_040084063.1	LOC120762056	XM_040084063	NA	NA	NA	NA	NA	mRNA	opensea_Intergenic	chr04A_2141428
chr06_4782756	meth	all_vcf	0.523361017283318	0.256404960696059	2.04115012386093	0.0528726423484082	1.11084640203518	23	NA	NA	27	0.0482976696537036	chr06_4782756.local	-15.2996111517307	4.92891392328415	-3.10405322346075	0.00499933325727627	1.11084640203518	23	NA	NA	27	0.0482976696537036	chr06_4782756.snp	0.0196706474495905	0.215609667884864	0.0912326782122528	0.92809763965844	1.11084640203518	23	NA	NA	27	0.0482976696537036	0.0949402258255366	-0.0450093159912652	0.234889767642338	0.226062795963269	0.207344215789988	0.067394673973186	0.34729375760679	0.00326535669397021	0.112403989964451	-0.0316029005130921	0.256410880441995	0.145759424469002	rustica.r	tytleri	0.21031037535424	409	chr06	4782757	4782756	+	1	NA	intron 	XM_040070921.1, intron 2 of 36)	mRNA-intron (XM_040070919.1, intron 3 of 37)	-139455	XR_005701849.1	LOC120755645	XR_005701849	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr06_4782756	0.369863251530635	0.00502030835384073	0.577207467320623	0.0249647326840495	0.464803477356172	0.0106110894813205	other	1	intron 	opensea_intron	opensea	1	NA	0.471428571428571	0.367816091954023	0.275	0.415384615384615	NA	0.352941176470588	0.292682926829268	0.32	NA	0.469879518072289	0.363636363636364	0.330935251798561	NA	0.294117647058824	0.483870967741935	0.385714285714286	0.555555555555556	0.544444444444444	0.723076923076923	0.522875816993464	0.4	0.491803278688525	0.4	0.643312101910828	0.461538461538462	0.574468085106383	0.378947368421053	0.487179487179487	0.477272727272727	0.382978723404255	0.518248175182482	NA	0.75	0.741071428571429	0.62	0.572192513368984	NA	0.451612903225806	0.5	0.525	0.448979591836735	0.463414634146341	0.508620689655172	0.291666666666667	0.648648648648649	0.6	0.392307692307692	NA	0.742857142857143	0.591549295774648	0.25	0.575471698113208	0.645569620253165	0.752688172043011	0.535714285714286	0.833333333333333	0.347368421052632	NA	0.523809523809524	chr06	4782757	4782756	+	1	NA	intron 	XM_040070921.1, intron 2 of 36)	mRNA-intron (XM_040070919.1, intron 3 of 37)	-139455	XR_005701849.1	LOC120755645	XR_005701849	NA	NA	NA	NA	NA	lnc_RNA	opensea_intron 	chr06_4782756
chr24_5830408	meth	all_vcf	-0.316106447871569	0.217234857115483	-1.4551368600276	0.158587429685524	0.643776586180588	24	NA	NA	28	0.0268240244241912	chr24_5830408.local	-7.35757797494365	2.41493821515866	-3.04669408466015	0.00555260208805344	0.643776586180588	24	NA	NA	28	0.0268240244241912	chr24_5830408.snp	-0.158718173424991	0.131525482303957	-1.20674846155053	0.239289412056082	0.643776586180588	24	NA	NA	28	0.0268240244241912	-0.0436138609444264	-0.126462222036948	0.0392345001480956	0.404568626200813	-0.114949975784992	-0.203266625454062	-0.0266333261159218	0.00887766924667466	-0.0713361148405652	-0.163117469469219	0.0204452397880888	0.150483872788506	rustica.r	tytleri	0.206561283710709	433	chr24	5830409	5830408	+	1	NA	exon 	XM_040085193.1, exon 3 of 8)	mRNA-exon (XM_040085193.1, exon 3 of 8)	2790	XM_040085193.1	ANKK1	XM_040085193	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr24_5830408	0.66753005527469	0.00937832454456541	0.552580079489698	0.00401841318392227	0.623916194330263	0.0036825799789144	other	1	exon 	opensea_exon	opensea	1	0.513513513513513	0.661538461538462	0.552631578947368	0.754716981132076	0.653061224489796	0.738461538461539	0.86	0.696969696969697	0.628205128205128	0.605263157894737	0.743589743589744	0.602409638554217	0.636363636363636	0.553846153846154	NA	0.51063829787234	0.666666666666667	0.611111111111111	0.625	0.769230769230769	0.5	0.602409638554217	0.588235294117647	0.620253164556962	0.823529411764706	0.525252525252525	0.69620253164557	0.424657534246575	0.36	0.44	0.651162790697674	0.65625	NA	0.581081081081081	0.5875	0.575471698113208	0.648648648648649	0.72	0.566265060240964	0.590909090909091	0.619047619047619	0.6	NA	0.626506024096386	0.682539682539683	NA	0.604651162790698	0.604395604395604	0.542168674698795	NA	0.519230769230769	0.553846153846154	0.514285714285714	0.478260869565217	0.561643835616438	0.666666666666667	0.544117647058823	0.586206896551724	0.505494505494505	0.621212121212121	chr24	5830409	5830408	+	1	NA	exon 	XM_040085193.1, exon 3 of 8)	mRNA-exon (XM_040085193.1, exon 3 of 8)	2790	XM_040085193.1	ANKK1	XM_040085193	NA	NA	NA	NA	NA	mRNA	opensea_exon 	chr24_5830408
chr03_53517360	meth	all_vcf	-0.330746938280253	0.300271019402913	-1.10149470614228	0.281606009377777	1.02234962424792	24	NA	NA	28	0.0425979010103302	chr03_53517360.local	-7.48104156276582	3.0438631398768	-2.45774570635545	0.0215856652642029	1.02234962424792	24	NA	NA	28	0.0425979010103302	chr03_53517360.snp	0.382140132753803	0.231599503450852	1.65000411080284	0.11197047773928	1.02234962424792	24	NA	NA	28	0.0425979010103302	0.0833211912012352	-0.0101200917333585	0.176762474135829	0.0868549692509524	0.107770748705027	0.0113046964629177	0.204236800947137	0.0264994681302606	0.0244495575037922	-0.0743696710812821	0.123268786088866	0.811819904388438	rustica.r	tytleri	0.205263177956567	449	chr03	53517361	53517360	+	1	NA	intron 	XM_040057507.1, intron 2 of 11)	mRNA-intron (XM_040057506.1, intron 2 of 9)	-15249	XM_040057512.1	HIVEP2	XM_040057513	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr03_53517360	0.697411704029355	0.00485240919585985	0.805182452734383	0.0082423768182017	0.78073289523059	0.00722427376271629	other	1	intron 	opensea_intron	opensea	1	0.744186046511628	0.673469387755102	0.727272727272727	0.75	NA	0.673913043478261	NA	0.82	0.575757575757576	0.659090909090909	0.722222222222222	0.628205128205128	0.835616438356164	NA	0.68	NA	0.7	0.88135593220339	NA	0.714285714285714	0.882352941176471	0.644067796610169	0.686567164179104	0.745454545454545	0.722222222222222	0.8125	0.842857142857143	0.557142857142857	NA	0.795918367346939	0.923076923076923	0.75	NA	0.714285714285714	0.72	0.82051282051282	0.706521739130435	0.846153846153846	0.7	NA	0.53125	0.659574468085106	NA	NA	0.689655172413793	0.673076923076923	NA	0.854838709677419	0.866666666666667	0.804347826086957	0.851851851851852	0.891891891891892	0.620689655172414	0.774193548387097	0.8	NA	NA	0.909090909090909	0.781818181818182	0.916666666666667	chr03	53517361	53517360	+	1	NA	intron 	XM_040057507.1, intron 2 of 11)	mRNA-intron (XM_040057506.1, intron 2 of 9)	-15249	XM_040057512.1	HIVEP2	XM_040057513	NA	NA	NA	NA	NA	mRNA	opensea_intron 	chr03_53517360
